event_id,toa_mjd_bary
B01410,60376.112446250001
B01411,60376.112671018003
B01412,60376.112719411998
B01413,60376.112806545003
B01414,60376.112824855001
B01416,60376.112971351002
B01417,60376.113016199000
B01418,60376.113019461998
B01420,60376.113174218997
B01421,60376.113338395997
B01422,60376.113476974002
B01423,60376.113487495997
B01424,60376.113740649998
B01425,60376.113776099999
B01428,60376.113837974000
B01429,60376.114002212002
B01430,60376.114039564003
B01431,60376.114040829001
B01432,60376.114042098998
B01433,60376.114205115002
B01434,60376.114285313000
B01435,60376.114591976999
B01436,60376.114628445997
B01437,60376.114688727997
B01439,60376.114935719997
B01440,60376.114939840001
B01442,60376.115429026999
B01444,60376.115492548997
B01445,60376.115624102997
B01447,60376.115707491997
B01448,60376.115721180999
B01449,60376.115788290001
B01450,60376.115818751998
B01451,60376.115844259002
B01453,60376.115846567998
B01454,60376.115878901001
B01455,60376.116266946003
B01456,60376.116373614001
B01457,60376.116415258002
B01459,60376.116444904997
B01461,60376.116471620997
B01463,60376.116480668003
B01464,60376.116566632998
B01465,60376.116715017997
B01466,60376.117021054000
B01468,60376.117059420001
B01469,60376.117159644004
B01470,60376.117255311998
B01472,60376.117398629998
B01473,60376.117483852999
B01474,60376.117571960996
B01476,60376.117591700000
B01478,60376.117610451001
B01479,60376.117611629001
B01481,60376.117883243998
B01482,60376.118002067997
B01483,60376.118032001999
B01484,60376.118072240002
B01487,60376.118087340998
B01488,60376.118137660000
B01489,60376.118238383999
B01490,60376.118623043003
B01491,60376.118625841998
B01492,60376.118884476004
B01493,60376.118965269998
B01494,60376.119005458000
B01495,60376.119172926003
B01496,60376.119211493002
B01497,60376.119268333998
B01498,60376.119290631003
B01499,60376.119413906003
B01500,60376.119441454000
B01501,60376.119657326002
B01502,60376.119685024001
B01504,60376.119701759999
B01505,60376.119776218002
B01506,60376.119832390003
B01507,60376.119834347002
B01508,60376.119847062997
B01509,60376.119888825000
B01511,60376.119911987000
B01513,60376.120097378000
B01514,60376.120103595000
B01515,60376.120180785001
B01517,60376.120214009003
B01518,60376.120517777999
B01519,60376.120537620998
B01520,60376.120607611003
B01521,60376.120656386003
B01523,60376.120714014003
B01524,60376.120724068998
B01525,60376.120834408997
B01527,60376.120872489002
B01529,60376.121075051997
B01530,60376.121078543001
B01531,60376.121181155999
B01532,60376.121404354002
B01533,60376.121406348000
B01534,60376.121420433003
B01535,60376.121474516003
B01536,60376.121609902999
B01537,60376.121635272000
B01538,60376.121874949997
B01539,60376.122088982003
B01540,60376.122454356999
B01542,60376.122456518999
B01543,60376.122641852002
B01545,60376.122895302004
B01546,60376.123222401002
B01547,60376.123409421998
B01551,60376.123412234003
B01552,60376.123447511003
B01553,60376.123860352003
B01554,60376.124132930003
B01557,60376.124178616003
B01558,60376.124397940999
B01559,60376.124594569999
B01560,60376.124778054000
B01561,60376.124949607998
B01563,60376.125186464997
B01564,60376.125206167999
B01565,60376.125273325997
B01567,60376.125305661000
B01568,60376.125357702003
B01569,60376.125420081997
B01570,60376.125464311001
B01571,60376.125508081001
B01572,60376.125533840001
B01573,60376.125539925997
B01574,60376.125640781000
B01575,60376.125689228997
B01576,60376.125726327002
B01577,60376.126156225000
B01578,60376.126218537000
B01579,60376.126283664998
B01581,60376.126395026004
B01583,60376.126411824000
B01584,60376.126707509997
B01585,60376.126970905003
B01587,60376.127201117000
B01589,60376.127248432997
B01590,60376.127410562003
B01591,60376.127542921000
B01592,60376.127682430997
B01595,60376.127740194999
B01596,60376.127750872998
B01597,60376.127752097003
B01598,60376.127799135000
B01599,60376.127805502001
B01601,60376.128011414999
B01602,60376.128047810998
B01603,60376.128099408001
B01604,60376.128113580999
B01605,60376.128170399003
B01606,60376.128240578997
B01607,60376.128380358001
B01608,60376.128422579997
B01610,60376.128520432001
B01611,60376.128593289002
B01613,60376.128644007003
B01614,60376.128736489001
B01615,60376.128832743998
B01616,60376.128885224003
B01617,60376.128956146997
B01618,60376.129059297004
B01619,60376.129151009001
B01621,60376.129193831999
B01622,60376.129268094999
B01625,60376.129308064003
B01626,60376.129322883004
B01627,60376.129709538996
B01629,60376.129718648001
B01630,60376.129937771999
B01631,60376.130064723999
B01632,60376.130390254002
B01634,60376.130461672001
B01635,60376.130648628998
B01636,60376.130719013003
B01638,60376.130906072998
B01639,60376.131073643999
B01640,60376.131132041002
B01641,60376.131232560001
B01642,60376.131397644000
B01643,60376.131587135002
B01644,60376.131671000003
B01645,60376.131708230001
B01646,60376.131898672997
B01647,60376.132298415003
B01648,60376.132405425000
B01650,60376.132450614001
B01651,60376.132451919999
B01652,60376.132675572997
B01653,60376.132847401001
B01654,60376.133111780000
B01655,60376.133173681999
B01656,60376.133269557999
B01657,60376.133315448002
B01658,60376.133960106999
B01660,60376.134105538003
B01662,60376.134117198999
B01663,60376.134119848000
B01664,60376.134279142003
B01665,60376.134578559999
B01666,60376.134687206999
B01668,60376.134691362000
B01669,60376.134870763999
B01670,60376.135032161001
B01671,60376.135109231996
B01672,60376.135208163003
B01673,60376.135216674003
B01675,60376.135328488999
B01677,60376.135381011001
B01681,60376.135480536999
B01682,60376.135588161997
B01683,60376.135840837997
B01684,60376.135900900998
B01685,60376.135914594997
B01687,60376.135918318003
B01688,60376.135951621000
B01689,60376.136182196002
B01690,60376.136209053002
B01691,60376.136226458002
B01692,60376.136255357000
B01696,60376.136308084002
B01697,60376.136328865003
B01698,60376.136486051997
B01701,60376.136497959000
B01704,60376.136548800001
B01705,60376.136648172003
B01706,60376.136712612999
B01707,60376.136884154999
B01708,60376.136927410000
B01709,60376.136942161000
B01710,60376.137083087000
B01711,60376.137244186997
B01712,60376.137318631998
B01713,60376.137371190001
B01714,60376.137453358999
B01716,60376.137533210000
B01717,60376.137544188001
B01719,60376.137606094999
B01720,60376.137631090001
B01721,60376.137633288003
B01722,60376.137794192997
B01723,60376.137869612001
B01724,60376.137926101997
B01726,60376.137933880003
B01727,60376.137990575000
B01729,60376.138314707001
B01732,60376.138436604000
B01733,60376.138504217000
B01734,60376.138859653001
B01735,60376.138991034000
B01736,60376.139251047003
B01737,60376.139296636997
B01738,60376.139562730998
B01739,60376.139752281997
B01740,60376.139753828997
B01741,60376.139830072003
B01742,60376.139970040997
B01743,60376.140196888999
B01745,60376.140376419004
B01746,60376.140523037997
B01747,60376.140836619001
B01750,60376.140890060000
B01751,60376.141053118001
B01752,60376.141161296997
B01753,60376.141267396000
B01754,60376.141311006999
B01755,60376.141452896001
B01756,60376.141486080000
B01757,60376.142253318001
B01760,60376.142370911999
B01761,60376.142398712000
B01763,60376.142517382003
B01764,60376.142527235999
B01765,60376.142936083997
B01766,60376.143013446002
B01767,60376.143032015003
B01768,60376.143043119999
B01769,60376.143120196000
B01770,60376.143193971999
B01771,60376.143236718002
B01772,60376.143311129999
B01773,60376.143473819000
B01775,60376.143533718001
B01776,60376.143572082001
B01777,60376.143704440998
B01779,60376.143824088998
B01780,60376.143856167000
B01781,60376.143895344001
B01782,60376.143945035001
B01783,60376.144011855999
B01784,60376.144476025001
B01785,60376.144640885999
B01786,60376.144830614998
B01790,60376.145026127000
B01792,60376.145103185001
B01794,60376.145707577998
B01799,60376.145778049999
B01801,60376.145786966001
B01802,60376.145910918996
B01803,60376.146268130004
B01804,60376.146318197003
B01805,60376.146427442000
B01806,60376.146533043997
B01807,60376.146564128998
B01808,60376.146597676001
B01809,60376.146607567003
B01811,60376.146640699997
B01812,60376.146935293000
B01813,60376.146963143001
B01814,60376.147327412000
B01815,60376.147444216003
B01816,60376.147624500998
B01818,60376.147641021002
B01819,60376.147694284999
B01821,60376.147714282997
B01822,60376.147806724002
B01823,60376.147922381002
B01824,60376.148052331999
B01826,60376.148151977002
B01827,60376.148279380999
B01828,60376.148286814001
B01829,60376.148298032000
B01830,60376.148319350999
B01832,60376.148404849999
B01833,60376.148489166997
B01834,60376.148504418001
B01835,60376.148564126001
B01837,60376.148603638001
B01838,60376.148604845999
B01840,60376.148677575002
B01841,60376.148745416998
B01842,60376.148824848999
B01843,60376.148841893999
B01844,60376.148858797002
B01845,60376.148904875001
B01846,60376.148935978003
B01847,60376.149258111000
B01848,60376.149290729998
B01849,60376.149516250000
B01850,60376.149596620002
B01853,60376.149651252999
B01854,60376.149727843003
B01855,60376.149787103997
B01857,60376.149874224000
B01858,60376.150142229999
B01859,60376.150161063000
B01862,60376.150170002002
B01863,60376.150178001997
B01864,60376.150555489003
B01865,60376.150651502001
B01867,60376.150663499000
B01869,60376.150750301000
B01870,60376.150862684997
B01871,60376.150962578999
B01876,60376.150985141998
B01877,60376.151067758998
B01878,60376.151135278000
B01879,60376.151192172998
B01880,60376.151233563003
B01881,60376.151410951999
B01882,60376.151578429999
B01883,60376.151588515000
B01884,60376.151594030998
B01885,60376.151650517000
B01886,60376.151767566000
B01887,60376.151969901999
B01888,60376.151985876997
B01889,60376.152031803998
B01891,60376.152132673000
B01892,60376.152238371003
B01894,60376.152263188997
B01896,60376.152286532997
B01897,60376.152322665002
B01900,60376.152326693002
B01901,60376.152368064999
B01902,60376.152537389004
B01903,60376.152557624002
B01905,60376.152561101000
B01906,60376.152830559004
B01907,60376.152874546002
B01908,60376.152992552001
B01910,60376.153003309999
B01911,60376.153344318001
B01912,60376.153438374997
B01913,60376.153456597996
B01914,60376.153551759999
B01915,60376.153595025004
B01916,60376.153692863001
B01917,60376.153694761000
B01918,60376.153732822997
B01919,60376.153746181000
B01920,60376.153772669000
B01921,60376.153861086001
B01924,60376.154134425997
B01925,60376.154163040002
B01926,60376.154240078999
B01927,60376.154347798001
B01928,60376.154363317997
B01929,60376.154406905000
B01930,60376.154434586002
B01931,60376.154477946002
B01933,60376.154839616000
B01935,60376.155077083000
B01936,60376.155252516000
B01938,60376.155441315997
B01939,60376.155468860001
B01941,60376.155507267998
B01942,60376.155556717997
B01943,60376.155784634997
B01944,60376.155888358000
B01945,60376.155912503003
B01946,60376.156064579001
B01948,60376.156112527002
B01949,60376.156265290003
B01950,60376.156309386002
B01951,60376.156310856000
B01952,60376.156335138003
B01953,60376.156381624001
B01954,60376.156446743997
B01955,60376.156574651999
B01956,60376.156595146000
B01957,60376.156652514997
B01958,60376.156784692997
B01959,60376.156823274003
B01960,60376.157064813997
B01961,60376.157109375003
B01962,60376.157135549001
B01963,60376.157253614001
B01964,60376.157255024998
B01965,60376.157279206003
B01966,60376.157325836997
B01967,60376.157553377998
B01968,60376.157575283003
B01969,60376.157635695999
B01972,60376.157780494999
B01973,60376.158035250999
B01974,60376.158098291002
B01975,60376.158350762998
B01976,60376.158572441003
B01977,60376.158712019002
B01978,60376.158724230001
B01980,60376.158741282998
B01982,60376.158940806999
B01983,60376.159039573002
B01985,60376.159139404997
B01988,60376.159200059999
B01989,60376.159463942000
B01990,60376.159625152002
B01991,60376.159627268004
B01992,60376.159888337999
B01993,60376.160100439003
B01994,60376.160165519002
B01996,60376.160201510000
B01997,60376.160443141001
B01999,60376.160669047000
B02000,60376.160731094002
B02001,60376.160834175003
B02002,60376.160907623998
B02003,60376.161090939997
B02006,60376.161130886001
B02007,60376.161184299999
B02008,60376.161496410998
B02009,60376.161507807003
B02010,60376.161590527001
B02011,60376.161741123004
B02013,60376.161796385000
B02014,60376.161907918002
B02015,60376.161997768999
B02016,60376.162032449000
B02018,60376.162050940999
B02020,60376.162054373002
B02021,60376.162092922001
B02022,60376.162193331998
B02023,60376.162369147001
B02024,60376.162394510997
B02025,60376.162401916001
B02026,60376.162469411996
B02027,60376.162680307003
B02028,60376.162702048998
B02029,60376.162782997999
B02030,60376.163025757996
B02031,60376.163477987997
B02032,60376.163546672004
B02033,60376.163659660997
B02034,60376.163661799997
B02035,60376.163714672002
B02036,60376.163872300000
B02037,60376.163880729000
B02039,60376.163889212999
B02041,60376.163989171997
B02042,60376.164048457002
B02043,60376.164264733001
B02044,60376.164276288000
B02045,60376.164468233997
B02046,60376.164493356002
B02047,60376.164530613001
B02049,60376.164668407000
B02050,60376.164801635001
B02051,60376.165042200999
B02052,60376.165048900999
B02053,60376.165299139000
B02054,60376.165312195997
B02056,60376.165344105000
B02057,60376.165457745003
B02058,60376.165749726002
